598	141
599	104
600	137
601	92
602	123
603	99
604	141
605	89
606	153
607	95
608	130
609	105
610	135
611	100
612	141
613	100
614	124
615	106
616	129
617	107
618	165
619	100
620	149
621	112
622	141
623	95
624	156
625	104
626	138
627	89
628	147
629	121
630	152
631	105
632	151
633	97
634	158
635	119
636	140
637	90
638	148
639	80
640	148
641	121
642	160
643	102
644	140
645	131
646	152
647	114
648	139
649	95
650	169
651	100
652	132
653	93
654	152
655	104
656	162
657	119
658	149
659	94
660	176
661	114
662	156
663	125
664	158
665	116
666	165
667	102
668	152
669	105
670	174
671	116
672	156
673	113
674	137
675	107
676	157
677	86
678	142
679	103
680	150
681	113
682	168
683	121
684	152
685	96
686	155
687	120
688	155
689	96
690	171
691	121
692	163
693	114
694	140
695	108
696	149
697	126
698	154
699	116
700	161
701	108
702	156
703	122
704	164
705	97
706	178
707	110
708	162
709	106
710	159
711	98
712	185
713	130
714	165
715	112
716	162
717	106
718	156
719	91
720	169
721	112
722	156
723	103
724	153
725	84
726	162
727	103
728	171
729	113
730	145
731	108
732	146
733	116
734	182
735	106
736	178
737	119
738	166
739	102
740	142
741	105
742	182
743	104
744	160
745	93
746	161
747	111
748	146
749	94
750	136
751	101
752	166
753	90
754	178
755	111
756	190
757	104
758	160
759	109
760	159
761	92
762	167
763	103
764	165
765	93
766	164
767	113
768	140
769	117
770	173
771	103
772	155
773	117
774	171
775	90
776	169
777	100
778	150
779	119
780	165
781	113
782	140
783	102
784	154
785	112
786	185
787	118
788	173
789	97
790	165
791	99
792	151
793	108
794	171
795	103
796	161
797	101
798	183
799	109
800	192
801	104
802	165
803	112
804	176
805	96
806	174
807	107
808	142
809	100
810	148
811	106
812	158
813	116
814	174
815	123
816	182
817	89
818	128
819	100
820	144
821	96
822	153
823	119
824	162
825	96
826	176
827	114
828	158
829	99
830	172
831	95
832	172
833	97
834	165
835	99
836	150
837	90
838	156
839	86
840	149
841	91
842	152
843	92
844	142
845	98
846	154
847	99
848	156
849	111
850	133
851	90
852	140
853	107
854	146
855	114
856	139
857	113
858	160
859	99
860	157
861	88
862	168
863	86
864	141
865	92
866	154
867	82
868	157
869	105
870	162
871	97
872	160
873	93
874	139
875	91
876	150
877	104
878	137
879	79
880	144
881	61
882	146
883	98
884	141
885	81
886	155
887	104
888	157
889	93
890	153
891	84
892	134
893	64
894	159
895	87
896	140
897	95
898	147
899	72
900	136
901	83
902	143
903	93
904	135
905	87
906	140
907	93
908	132
909	69
910	131
911	79
912	150
913	82
914	144
915	79
916	158
917	94
918	143
919	82
920	131
921	72
922	132
923	79
924	132
925	86
926	126
927	74
928	152
929	84
930	156
931	97
932	127
933	89
934	144
935	106
936	139
937	81
938	130
939	60
940	127
941	85
942	141
943	105
944	121
945	79
946	128
947	82
948	126
949	84
950	133
951	73
952	108
953	89
954	126
955	90
956	127
957	79
958	108
959	64
960	125
961	70
962	134
963	81
964	127
965	60
966	121
967	78
968	112
969	86
970	129
971	79
972	157
973	74
974	120
975	63
976	113
977	64
978	125
979	83
980	118
981	62
982	113
983	95
984	133
985	76
986	126
987	59
988	119
989	61
990	127
991	72
992	106
993	67
994	128
995	74
996	116
997	60
998	121
999	54
1000	102
1001	63
1002	95
1003	78
1004	93
1005	113
1006	134
1007	65
1008	108
1009	79
1010	143
1011	63
1012	139
1013	61
1014	102
1015	80
1016	114
1017	56
1018	136
1019	82
1020	111
1021	73
1022	99
1023	68
1024	117
1025	58
1026	100
1027	52
1028	109
1029	59
1030	105
1031	64
1032	104
1033	67
1034	104
1035	64
1036	128
1037	56
1038	118
1039	64
1040	95
1041	56
1042	120
1043	69
1044	101
1045	60
1046	138
1047	61
1048	118
1049	61
1050	113
1051	53
1052	110
1053	52
1054	93
1055	56
1056	118
1057	46
1058	78
1059	57
1060	95
1061	64
1062	109
1063	73
1064	109
1065	58
1066	84
1067	63
1068	100
1069	45
1070	105
1071	54
1072	91
1073	46
1074	115
1075	59
1076	112
1077	67
1078	89
1079	48
1080	109
1081	43
1082	94
1083	64
1084	89
1085	64
1086	93
1087	47
1088	113
1089	69
1090	103
1091	49
1092	84
1093	57
1094	114
1095	52
1096	94
1097	47
1098	87
1099	45
1100	95
1101	61
1102	98
1103	55
1104	97
1105	51
1106	86
1107	60
1108	81
1109	38
1110	96
1111	38
1112	96
1113	49
1114	99
1115	47
1116	105
1117	45
1118	82
1119	45
1120	102
1121	49
1122	96
1123	51
1124	103
1125	53
1126	84
1127	58
1128	94
1129	41
1130	103
1131	47
1132	82
1133	43
1134	101
1135	49
1136	77
1137	46
1138	86
1139	54
1140	89
1141	49
1142	73
1143	54
1144	98
1145	45
1146	100
1147	52
1148	82
1149	56
1150	87
1151	49
1152	95
1153	52
1154	91
1155	40
1156	86
1157	40
1158	87
1159	49
1160	82
1161	45
1162	76
1163	41
1164	99
1165	46
1166	74
1167	41
1168	84
1169	51
1170	89
1171	44
1172	91
1173	27
1174	84
1175	49
1176	90
1177	39
1178	77
1179	42
1180	70
1181	36
1182	84
1183	47
1184	76
1185	38
1186	72
1187	39
1188	94
1189	36
1190	83
1191	39
1192	86
1193	36
1194	78
1195	56
1196	82
1197	42
1198	94
1199	34
1200	88
1201	45
1202	71
1203	36
1204	86
1205	38
1206	76
1207	44
1208	75
1209	35
1210	79
1211	37
1212	69
1213	32
1214	70
1215	41
1216	69
1217	34
1218	76
1219	41
1220	68
1221	36
1222	81
1223	53
1224	81
1225	39
1226	77
1227	39
1228	72
1229	45
1230	89
1231	40
1232	77
1233	38
1234	78
1235	26
1236	78
1237	38
1238	74
1239	38
1240	64
1241	39
1242	70
1243	38
1244	65
1245	39
1246	78
1247	37
1248	59
1249	33
1250	55
1251	32
1252	71
1253	43
1254	58
1255	35
1256	68
1257	33
1258	76
1259	34
1260	61
1261	34
1262	75
1263	35
1264	57
1265	25
1266	72
1267	33
1268	65
1269	32
1270	60
1271	24
1272	63
1273	36
1274	65
1275	42
1276	61
1277	40
1278	68
1279	29
1280	61
1281	24
1282	73
1283	35
1284	63
1285	30
1286	79
1287	34
1288	64
1289	31
1290	64
1291	21
1292	64
1293	21
1294	71
1295	26
1296	55
1297	33
1298	34
1299	25
1300	66
1301	42
1302	69
1303	35
1304	46
1305	39
1306	54
1307	24
1308	62
1309	23
1310	66
1311	27
1312	61
1313	26
1314	50
1315	29
1316	63
1317	31
1318	53
1319	36
1320	58
1321	28
1322	47
1323	29
1324	55
1325	21
1326	58
1327	18
1328	77
1329	24
1330	54
1331	35
1332	57
1333	26
1334	49
1335	29
1336	48
1337	15
1338	61
1339	31
1340	61
1341	29
1342	54
1343	38
1344	55
1345	15
1346	42
1347	21
1348	49
1349	20
1350	60
1351	22
1352	59
1353	20
1354	57
1355	24
1356	50
1357	19
1358	50
1359	14
1360	55
1361	23
1362	57
1363	21
1364	58
1365	25
1366	42
1367	25
1368	44
1369	22
1370	46
1371	21
1372	36
1373	28
1374	46
1375	23
1376	49
1377	18
1378	44
1379	15
1380	49
1381	31
1382	51
1383	25
1384	45
1385	29
1386	56
1387	17
1388	50
1389	20
1390	46
1391	25
1392	59
1393	17
1394	46
1395	27
1396	54
1397	19
1398	34
1399	18
1400	48
1401	20
1402	43
1403	20
1404	48
1405	33
1406	53
1407	18
1408	40
1409	18
1410	38
1411	15
1412	51
1413	21
1414	44
1415	20
1416	42
1417	13
1418	38
1419	21
1420	42
1421	22
1422	44
1423	17
1424	52
1425	20
1426	62
1427	20
1428	54
1429	20
1430	41
1431	23
1432	53
1433	14
1434	43
1435	19
1436	31
1437	16
1438	33
1439	17
1440	38
1441	24
1442	40
1443	16
1444	59
1445	20
1446	41
1447	17
1448	40
1449	16
1450	39
1451	12
1452	37
1453	18
1454	39
1455	18
1456	54
1457	13
1458	33
1459	18
1460	54
1461	12
1462	46
1463	20
1464	51
1465	10
1466	54
1467	14
1468	37
1469	26
1470	40
1471	14
1472	44
1473	16
1474	43
1475	13
1476	33
1477	13
1478	37
1479	18
1480	47
1481	14
1482	31
1483	12
1484	45
1485	9
1486	37
1487	10
1488	32
1489	17
1490	39
1491	18
1492	36
1493	14
1494	30
1495	21
1496	32
1497	18
1498	56
1499	19
1500	35
1501	8
1502	39
1503	18
1504	30
1505	14
1506	24
1507	14
1508	39
1509	15
1510	38
1511	8
1512	37
1513	19
1514	33
1515	11
1516	35
1517	12
1518	40
1519	17
1520	42
1521	9
1522	33
1523	14
1524	38
1525	17
1526	28
1527	9
1528	31
1529	14
1530	36
1531	9
1532	26
1533	13
1534	32
1535	20
1536	38
1537	18
1538	34
1539	14
1540	37
1541	12
1542	32
1543	14
1544	33
1545	10
1546	31
1547	9
1548	42
1549	9
1550	27
1551	12
1552	26
1553	15
1554	41
1555	15
1556	28
1557	13
1558	26
1559	7
1560	21
1561	17
1562	31
1563	10
1564	30
1565	13
1566	34
1567	12
1568	42
1569	10
1570	27
1571	10
1572	31
1573	9
1574	30
1575	8
1576	32
1577	15
1578	29
1579	11
1580	30
1581	10
1582	37
1583	7
1584	27
1585	6
1586	17
1587	10
1588	32
1589	13
1590	36
1591	13
1592	21
1593	7
1594	29
1595	18
1596	30
1597	8
1598	26
1599	10
1600	27
1601	10
1602	18
1603	18
1604	24
1605	6
1606	33
1607	8
1608	29
1609	10
1610	31
1611	11
1612	26
1613	7
1614	29
1615	7
1616	23
1617	10
1618	31
1619	14
1620	14
1621	13
1622	27
1623	17
1624	21
1625	9
1626	27
1627	10
1628	20
1629	10
1630	25
1631	13
1632	29
1633	10
1634	21
1635	6
1636	22
1637	17
1638	30
1639	15
1640	24
1641	4
1642	24
1643	4
1644	26
1645	11
1646	20
1647	12
1648	24
1649	10
1650	23
1651	8
1652	20
1653	13
1654	29
1655	9
1656	19
1657	6
1658	22
1659	8
1660	22
1661	8
1662	27
1663	11
1664	24
1665	10
1666	24
1667	10
1668	19
1669	10
1670	25
1671	12
1672	20
1673	10
1674	26
1675	5
1676	23
1677	6
1678	21
1679	8
1680	19
1681	7
1682	18
1683	8
1684	20
1685	8
1686	26
1687	6
1688	31
1689	9
1690	27
1691	7
1692	15
1693	7
1694	25
1695	7
1696	19
1697	7
1698	22
1699	5
1700	22
1701	3
1702	29
1703	8
1704	18
1705	7
1706	23
1707	5
1708	15
1709	5
1710	24
1711	5
1712	13
1713	9
1714	17
1715	7
1716	15
1717	6
1718	25
1719	7
1720	24
1721	6
1722	17
1723	2
1724	23
1725	6
1726	13
1727	11
1728	16
1729	8
1730	11
1731	9
1732	17
1733	7
1734	15
1735	9
1736	18
1737	9
1738	16
1739	3
1740	16
1741	9
1742	12
1743	5
1744	17
1745	8
1746	13
1747	6
1748	12
1749	7
1750	24
1751	3
1752	16
1753	6
1754	9
1755	9
1756	15
1757	11
1758	17
1759	1
1760	17
1761	7
1762	17
1763	7
1764	13
1765	10
1766	18
1767	11
1768	19
1769	6
1770	18
1771	6
1772	18
1773	5
1774	17
1775	7
1776	17
1777	3
1778	9
1779	7
1780	14
1781	9
1782	16
1783	3
1784	13
1785	1
1786	20
1787	4
1788	15
1789	3
1790	16
1791	9
1792	21
1793	5
1794	25
1795	6
1796	13
1797	5
1798	15
1799	9
1800	14
1801	4
1802	17
1803	7
1804	9
1805	5
1806	12
1807	3
1808	20
1809	7
1810	22
1811	6
1812	20
1813	4
1814	14
1815	2
1816	13
1817	9
1818	16
1819	3
1820	17
1821	5
1822	19
1823	3
1824	21
1825	3
1826	14
1827	5
1828	22
1829	7
1830	19
1831	4
1832	8
1833	5
1834	15
1835	8
1836	15
1837	5
1838	12
1839	8
1840	8
1841	5
1842	7
1843	3
1844	19
1845	6
1846	14
1847	4
1848	11
1849	5
1850	14
1851	3
1852	17
1853	8
1854	8
1855	3
1856	13
1857	4
1858	20
1859	3
1860	14
1861	3
1862	14
1863	9
1864	14
1865	2
1866	14
1867	6
1868	14
1869	3
1870	17
1871	3
1872	9
1873	6
1874	9
1875	7
1876	13
1877	5
1878	13
1879	6
1880	11
1881	8
1882	11
1883	9
1884	11
1885	4
1886	16
1887	1
1888	12
1889	3
1890	11
1891	7
1892	16
1893	4
1894	11
1895	5
1896	16
1897	3
1898	8
1899	6
1900	17
1901	5
1902	17
1903	5
1904	7
1905	2
1906	13
1907	3
1908	14
1909	7
1910	10
1911	2
1912	12
1913	5
1914	10
1915	4
1916	8
1917	3
1918	14
1919	1
1920	11
1921	7
1922	15
1923	5
1924	13
1925	6
1926	15
1927	4
1928	8
1929	3
1930	10
1931	5
1932	9
1933	4
1934	15
1935	4
1936	14
1937	6
1938	8
1939	1
1940	15
1942	12
1943	2
1944	16
1945	1
1946	15
1947	3
1948	5
1949	3
1950	12
1951	2
1952	10
1953	3
1954	8
1955	3
1956	17
1957	1
1958	12
1959	6
1960	7
1961	4
1962	9
1963	1
1964	7
1966	8
1967	4
1968	11
1969	2
1970	10
1971	5
1972	6
1973	2
1974	11
1975	2
1976	7
1977	8
1978	10
1979	2
1980	9
1981	4
1982	7
1983	2
1984	10
1985	1
1986	10
1987	3
1988	11
1989	3
1990	13
1991	1
1992	11
1993	4
1994	11
1995	1
1996	11
1997	1
1998	11
1999	2
2000	10
2001	2
2002	14
2003	4
2004	7
2005	3
2006	6
2007	3
2008	5
2009	2
2010	10
2011	1
2012	4
2013	5
2014	6
2015	1
2016	13
2017	3
2018	9
2019	4
2020	9
2021	2
2022	8
2023	2
2024	6
2025	1
2026	6
2027	2
2028	13
2029	2
2030	3
2031	1
2032	6
2033	4
2034	7
2035	2
2036	6
2037	3
2038	9
2039	3
2040	4
2041	2
2042	8
2043	6
2044	7
2045	1
2046	7
2047	3
2048	9
2049	3
2050	6
2052	9
2054	8
2055	2
2056	6
2057	1
2058	6
2059	2
2060	10
2061	2
2062	5
2063	3
2064	11
2065	4
2066	8
2067	1
2068	9
2069	1
2070	6
2071	1
2072	8
2073	3
2074	9
2075	2
2076	5
2077	3
2078	11
2079	1
2080	7
2081	2
2082	6
2083	4
2084	10
2085	2
2086	7
2087	2
2088	5
2089	1
2090	6
2091	1
2092	8
2093	3
2094	5
2096	6
2097	3
2098	9
2099	2
2100	5
2101	3
2102	7
2103	3
2104	3
2105	2
2106	11
2107	3
2108	8
2109	3
2110	8
2111	2
2112	6
2114	6
2115	1
2116	6
2117	2
2118	9
2119	1
2120	7
2121	1
2122	7
2123	4
2124	4
2125	3
2126	4
2127	1
2128	7
2129	3
2130	6
2131	5
2132	8
2134	6
2135	4
2136	6
2137	1
2138	7
2139	2
2140	4
2141	1
2142	5
2143	3
2144	3
2145	1
2146	4
2148	5
2149	1
2150	4
2151	3
2152	3
2153	1
2154	7
2155	2
2156	10
2157	2
2158	6
2159	2
2160	7
2161	2
2162	8
2163	2
2164	8
2165	1
2166	5
2167	1
2168	4
2169	1
2170	5
2171	2
2172	3
2173	4
2174	1
2175	2
2176	5
2177	3
2178	5
2180	1
2181	2
2182	6
2183	1
2184	2
2185	2
2186	4
2188	7
2189	1
2190	7
2192	5
2194	2
2195	2
2196	3
2198	5
2199	1
2200	5
2201	2
2202	7
2203	4
2204	3
2205	1
2206	4
2207	1
2208	5
2209	1
2210	2
2211	1
2212	8
2213	3
2214	2
2216	1
2217	2
2218	5
2219	3
2220	2
2221	1
2222	6
2223	2
2224	5
2225	2
2226	2
2227	3
2228	7
2230	4
2231	1
2232	5
2233	1
2234	3
2235	1
2236	7
2237	2
2238	3
2239	2
2240	6
2242	2
2243	2
2244	5
2245	1
2246	6
2248	2
2249	1
2250	5
2252	4
2254	8
2255	1
2256	5
2257	1
2258	4
2259	1
2260	4
2261	1
2262	3
2264	3
2265	1
2266	4
2267	1
2268	5
2269	1
2270	2
2271	1
2272	6
2274	2
2275	1
2276	5
2277	2
2278	5
2280	5
2281	2
2282	3
2283	1
2284	1
2287	2
2288	3
2289	1
2291	1
2292	6
2294	4
2295	3
2296	1
2298	4
2299	3
2300	3
2301	1
2302	8
2303	1
2304	2
2305	1
2306	4
2307	1
2308	4
2309	1
2310	3
2311	1
2312	3
2313	2
2314	4
2315	3
2316	2
2317	1
2318	4
2320	5
2321	2
2322	3
2324	4
2327	1
2328	5
2330	5
2331	1
2332	1
2333	2
2334	1
2335	1
2336	2
2337	2
2338	4
2340	5
2342	6
2343	1
2344	4
2345	2
2346	3
2347	1
2348	6
2349	1
2350	3
2352	3
2354	5
2355	1
2356	4
2357	1
2358	5
2359	3
2360	2
2362	1
2364	1
2365	1
2366	6
2367	2
2368	4
2370	1
2371	1
2372	4
2374	4
2375	2
2376	1
2379	3
2380	2
2382	2
2384	2
2386	3
2387	2
2389	1
2390	5
2391	1
2392	1
2394	5
2395	1
2396	4
2398	5
2400	1
2402	2
2403	1
2404	1
2406	4
2408	1
2409	1
2410	3
2412	2
2413	2
2414	3
2416	2
2417	1
2418	2
2420	5
2422	2
2423	1
2424	6
2425	1
2426	2
2428	2
2429	2
2430	1
2431	1
2432	3
2434	3
2436	4
2437	1
2438	1
2440	1
2442	2
2444	5
2445	1
2446	8
2447	1
2448	4
2452	2
2453	1
2454	4
2456	3
2458	3
2459	1
2460	4
2462	1
2464	1
2466	2
2467	2
2468	1
2470	3
2471	2
2472	3
2474	1
2475	1
2476	2
2477	1
2478	3
2480	6
2481	1
2482	2
2483	1
2484	2
2488	3
2490	2
2491	1
2492	3
2494	1
2496	1
2498	3
2501	2
2502	2
2503	2
2504	3
2506	2
2507	1
2508	2
2509	2
2510	2
2511	1
2512	3
2514	3
2515	1
2516	1
2517	1
2518	4
2520	1
2522	2
2523	1
2524	3
2525	1
2527	1
2528	1
2530	3
2531	1
2532	4
2534	2
2536	2
2538	1
2539	1
2540	3
2542	2
2543	1
2544	3
2546	4
2548	3
2549	1
2550	3
2552	2
2554	1
2555	1
2558	1
2560	6
2562	2
2564	2
2566	4
2567	1
2570	1
2572	1
2574	3
2576	2
2578	1
2580	1
2581	1
2582	1
2584	2
2586	2
2587	1
2588	2
2590	3
2591	1
2594	1
2596	1
2598	2
2600	2
2602	2
2604	2
2606	2
2607	1
2609	1
2610	1
2612	1
2614	1
2618	1
2620	1
2622	1
2625	1
2626	1
2628	3
2630	2
2634	5
2636	2
2638	1
2640	1
2641	1
2642	1
2644	2
2646	1
2647	1
2648	3
2650	1
2651	1
2652	2
2654	1
2658	3
2661	2
2662	1
2663	1
2664	1
2666	2
2667	1
2668	1
2670	2
2671	1
2672	1
2676	2
2678	1
2680	1
2681	1
2682	1
2686	1
2688	2
2692	2
2694	1
2696	1
2699	1
2700	1
2702	1
2708	2
2712	4
2713	1
2716	2
2718	2
2720	1
2721	1
2722	2
2724	2
2726	1
2730	1
2731	1
2732	2
2735	1
2736	4
2739	1
2740	1
2741	1
2742	1
2744	2
2745	1
2746	1
2754	3
2758	2
2760	2
2765	1
2766	2
2770	1
2771	1
2772	1
2774	1
2775	2
2776	1
2778	2
2784	1
2786	2
2788	2
2790	1
2792	1
2794	1
2796	1
2798	1
2800	2
2802	2
2806	3
2808	4
2814	2
2821	1
2822	2
2823	1
2824	1
2826	3
2829	1
2832	1
2836	2
2837	1
2838	2
2840	2
2844	1
2846	2
2848	1
2850	1
2852	1
2856	1
2862	2
2876	1
2878	2
2880	1
2890	1
2892	3
2894	1
2896	1
2898	1
2900	3
2906	1
2908	1
2912	1
2916	1
2922	1
2924	1
2925	1
2927	1
2928	1
2932	2
2934	1
2936	1
2938	1
2940	3
2944	1
2952	1
2954	1
2957	1
2961	1
2964	1
2966	1
2970	1
2972	1
2973	2
2974	1
2976	1
2982	1
2984	1
2988	1
2993	1
2997	1
3000	1
3002	2
3004	1
3008	1
3010	2
3012	2
3014	1
3018	1
3022	1
3032	1
3034	1
3036	2
3050	1
3052	2
3054	3
3059	1
3060	2
3064	1
3065	1
3066	2
3070	1
3072	1
3076	1
3084	1
3088	3
3089	1
3093	1
3110	1
3142	1
3144	1
3150	1
3152	1
3156	1
3166	1
3170	1
3176	1
3200	1
3201	1
3206	2
3208	1
3210	1
3212	1
3220	2
3224	1
3226	1
3232	1
3238	1
3240	1
3270	1
3274	1
3276	1
3282	1
3301	1
3310	1
3329	1
3334	1
3340	1
3342	1
3348	1
3354	1
3358	3
3360	1
3362	1
3364	1
3391	1
3404	1
3408	1
3416	1
3436	1
3442	1
3450	1
3460	1
3466	1
3482	2
3510	1
3512	2
3532	1
3548	1
3582	1
3632	1
3653	1
3656	1
3690	1
3740	1
3746	1
3804	1
3840	1
3878	1
3932	1
4050	1
4104	1
4142	1
4146	1
4158	1
4396	1
4575	1
4990	1
